Link,Score,Comment

Taxi in Boston

https://www.facebook.com/509318812489244_790351344385988,-1.0,Oh my gosh i wanna see it SO BAD!!!!!!
https://www.facebook.com/100576510130516_324474554407376,-1.0,Sick mount!!!!
https://www.facebook.com/501402736577805_810518082332934,-1.0,putz só de lembrar foi cruel da vontade de chorar kkkkkk
https://www.facebook.com/534029949982772_535525123166588,-1.0,That is terribly done 0.o
https://www.facebook.com/509318812489244_790351344385988,-0.9375,"We are here and saw you today, but couldn't get in to see Alan after the show. :(  we're here still tomorrow, can we come see you?!"
https://www.facebook.com/194716263915010_775389312514366,-0.8,$175 any pose base included.
https://www.facebook.com/509318812489244_790351344385988,-0.75,"Sniff, sniff.... I want to see it again.  :-("
https://www.facebook.com/233628490022896_766867743365632,-0.75,:(
https://www.facebook.com/233628490022896_766867743365632,-0.7,Very sad.  Will never get over it...:(
https://www.facebook.com/108140725894738_757160837659387,-0.7,not if ugly agnes is there
https://www.facebook.com/146555795354763_943036675706667,-0.7,"Nope, I think it's ugly"
https://www.facebook.com/384812444982075_384814734981846,-0.7,That's a ugly looking dogs head
https://www.facebook.com/233628490022896_766867743365632,-0.65,Very sad. Class of '71.
https://www.facebook.com/465013676958240_585690044890602,-0.625,You guys have a band?!? I'm so sad I'm not there!
https://www.facebook.com/509318812489244_790351344385988,-0.625,So sad!
https://www.facebook.com/509318812489244_781817208572735,-0.625,I wish I could go again. I'm obsessed ! How about you T Dwayne Wright?
https://www.facebook.com/373635566126614_441732752650228,-0.625,You spelt my name wrong!
https://www.facebook.com/456733194341205_359998414138797,-0.6,Crazy smh
https://www.facebook.com/101679939900978_749440088458290,-0.5555555555555556,"all money making scams.80 % TLC policies are useless, giving hard time to hardworking drivers , TLC inspectors are brutal."
https://www.facebook.com/233628490022896_766867743365632,-0.5,How sad.
https://www.facebook.com/233628490022896_766867743365632,-0.5,how sad
https://www.facebook.com/186939371324120_954087701275946,-0.5,Sorry we miss it bob hockey again
https://www.facebook.com/280282081993541_727283560626722,-0.5,"Sorry, we are booked today. May be we can help tomorrow?"
https://www.facebook.com/189614744505208_453761114757235,-0.5,Sorry for the poor lighting!
https://www.facebook.com/139884616157706_601017860044377,-0.5,No ma'am sorry
https://www.facebook.com/146094695537445_636049383208638,-0.48828125,Don't forget Pressure Under Grace & Alien Side Show too!!!
https://www.facebook.com/534029949982772_536374029748364,-0.475,"its called respect for the dead, fucking get some!"
https://www.facebook.com/366267040057308_1060419097308762,-0.457763671875,Holy camoley!!! You have been working your little tooshie off!!!!
https://www.facebook.com/552983771381095_918884621457673,-0.453125,"Hello. No pets, sorry!! $825/week during summer . Any other time 2 night minimum is $300. We're 5 minutes from the campground"
https://www.facebook.com/197808193578731_908645765828300,-0.4125,"We are going for vintage beachwear.  In other words, it will be ugly."
https://www.facebook.com/233628490022896_766867743365632,-0.4,"What a dispassionate, self-serving post! ""Thank you to all who attended here?"" This is it? This is what poor leadership and lack of vision brings. The closing of this school could have been avoided."
https://www.facebook.com/384812444982075_552921218171196,-0.4,Yeah just keep it a secret.  He wasn't home we hung it up so he sees it when he gets out
https://www.facebook.com/118618448209436_726856290718979,-0.375,When did this happen? I hate to have missed it! ;)
https://www.facebook.com/337784276410115_337793096409233,-0.3333333333333333,Broooo you serious?
https://www.facebook.com/465116693515138_997343063625829,-0.3277777777777778,You guys won't be getting an invite to my wedding. I'm sorry. i feel let down and I just had to let you know.
https://www.facebook.com/146555795354763_940111315999203,-0.32552083333333326,"No, I like things hidden and put away!!  It looks too cluttered otherwise!"
https://www.facebook.com/1376199925980574_10101141500281082,-0.325,Wow... :(
https://www.facebook.com/201750303005_10153102699953006,-0.325,I agree 6am for me is to early but duties calls :( ... but hey carpe Diem 😀😃😄 Sarah StarrLuiza Slavescu
https://www.facebook.com/233628490022896_766867743365632,-0.3125,Such a sad day!
https://www.facebook.com/287427138014260_775076695915966,-0.3,To late iam home know
https://www.facebook.com/292153711792_10152510392941793,-0.3,Rick and Jamie kinda rude comments were did the word and meaning of respect go
https://www.facebook.com/233628490022896_766867743365632,-0.2916666666666667,Wait … I have to pay to get a transcript that I just earned after 4 years of hard work?
https://www.facebook.com/509318812489244_786211531466636,-0.25,Love you all. Cabaret is my fave show of all time.  Tell me....is it terribly liberating to play in lingerie??
https://www.facebook.com/233628490022896_766867743365632,-0.25,"Nathalia,  every school charges a small fee for transcripts.  Someone has to do the clerk work and they get paid. Add to that the cost of paper, ink, postage. Five dollars is a nominal amount."
https://www.facebook.com/1376199925980574_1397647110502522,-0.25,"Carol Ortega Parade is on Monday, March 17th"
https://www.facebook.com/1376199925980574_1397647110502522,-0.25,Wens the parade?
https://www.facebook.com/92599059476_10152729104464477,-0.25,"yes, it will be. We usually have the audio recording up about a week or so after the event."
https://www.facebook.com/141534202560038_835715936475191,-0.25,"Sorry we cannot post the price on line, its considered advertising below the msrp. Stop by, we're open 7 days a week. Shoot one!"
https://www.facebook.com/1420032888270503_1471726173101174,-0.25,Usually 6 to 9 months.
https://www.facebook.com/156609491019905_1016750381672474,-0.24166666666666667,"Something has to be done. We are loosing money in a daly basis and even worse night drivers. I am driving a yellow cab and my night partner wants to quit because of lack of bussiness. My question is why the City of NY authorized Uber to operate and also some other law braking bussiness in the industry??????? Before deciding why don't take a look of the impact on driver's wages????????. All what They look is the way The City makes money one way or other and sorry Mr. Mayor Bill de Blasio, that's not progressive!!!!!!"

Taxi in San Francisco

Positive Comments
https://www.facebook.com/123934247621859_956038111078131,1.0,What a beautiful dress!!!!!!!!!!!!! I so wish I was there NOW!
https://www.facebook.com/136008309802851_465903206813358,1.0,Beautiful!
https://www.facebook.com/136008309802851_479098105493868,1.0,delicious!
https://www.facebook.com/35549012897_10152754992942898,1.0,<3 <3
https://www.facebook.com/35549012897_10152754992942898,1.0,<3
https://www.facebook.com/192862267581247_319179488282857,1.0,Hermosas cabañas y excelente atención!!!!!!!!!!!!! Super recomendables!!!!!!!
https://www.facebook.com/134711576570485_775925319115771,1.0,THAT IS AWESOME!!  Luv Nicky!
https://www.facebook.com/152539744794688_759593494089307,1.0,adults have a wonderful time there too.....
https://www.facebook.com/47543748171_10152187810388172,1.0,There we are! Awesome.
https://www.facebook.com/47543748171_10152322927748172,1.0,Excellent!!!
https://www.facebook.com/721510847880728_799760323389113,1.0,Great shot!
https://www.facebook.com/375342123652_10152210487443653,1.0,And how it is -best burger I ever had!
https://www.facebook.com/375342123652_10152210487443653,1.0,I remember that awesome
https://www.facebook.com/375342123652_10152233774798653,1.0,Whaaatttt?? Noooo... Best burgers ever. U will be missed congrats on ur retirement and thank you for those delicious hamburgers and shakes
https://www.facebook.com/375342123652_810257815669152,1.0,I know that burger was delicious!
https://www.facebook.com/757879470947409_758366540898702,1.0,<3
https://www.facebook.com/822048537810355_1053044668044073,1.0,Great team!
https://www.facebook.com/822048537810355_1053044668044073,1.0,Great looking team!!!
https://www.facebook.com/152539744794688_782595231789133,0.9765625,Adorable!!!  Is Chinaco the father?
https://www.facebook.com/136008309802851_485633968173615,0.875,Hey!!  I was gonna say 'Gorgeous!'
https://www.facebook.com/136008309802851_485633968173615,0.875,Gorgeous!
https://www.facebook.com/351817261565035_774814295931994,0.875,talented!
https://www.facebook.com/152539744794688_770051626376827,0.875,Gorgeous !
https://www.facebook.com/47543748171_10152322927748172,0.875,Looking good!
https://www.facebook.com/188365811216981_838987229488166,0.875,Gorgeous!
https://www.facebook.com/375342123652_10152233774798653,0.875,Oh no !! Gosh what a good burger and onion rings !
